"DOY" "Depth" "TIN"
98 599.9 37.89
98 682.3 39.77
98 725.4 40.5
98 765.9 40.42
98 799.4 41.08
98 866.1 41.22
98 949.8 41.43
98 1009.4 41.38
98 1020.6 41.5
99 224.1 7.35
99 234.8 7.78
99 249.6 8.53
99 274.5 9.4
99 300 12.89
99 325.3 13.74
99 351 16.16
99 399.6 19.65
99 501.1 28.19
99 600 36.17
99 700 40.42
99 800.2 41.43
99 899.9 41.56
99 1020.6 41.51
99 5.1 0.01
99 25.4 0.01
99 44.3 0.02
99 60.1 0.01
99 75 0.38
99 85.1 0.7
99 95 1.55
99 105.1 1.71
99 115.1 2.52
99 125 2.86
99 134.8 3.23
99 149.9 3.98
99 175.1 5.16
99 200.1 6.37
126 150.4 0.64
126 791.5 40.25
126 1003.6 41.06
126 1401.3 40.73
126 1600.7 40.22
126 1797.6 39.91
126 1999.3 39.3
126 2198.7 39.09
126 2396.9 38.65
126 2599.7 38.21
126 2801.3 37.75
126 3001.5 37.23
126 3202.1 36.83
126 3400.8 36.56
126 3600.5 36.32
126 3801.6 35.88
126 4002.3 35.68
126 4200.3 35.59
126 4400.4 35.45
126 4798.3 35.22
126 4.4 0.01
126 56 0.01
126 104.9 0.03
126 137 0.26
126 146.7 0.32
126 200.8 2.22
126 263.8 6.17
126 301.4 10.57
126 344.2 11.94
126 391.2 16.48
126 400.6 16.45
126 458.4 21.3
126 521.5 27.35
126 537.2 28.82
126 581.4 32.8
126 606.8 35.32
126 656.1 37.42
126 695.5 39.18
126 768.7 41.14
126 800.6 40.9
126 871.4 41.11
126 926.8 41.37
126 1019.9 41.24
127 225.4 2.59
127 234.3 2.8
127 249 3.64
127 274.5 5.71
127 300.5 10.05
127 323.2 11.74
127 349.5 14.51
127 397.3 17.15
127 498.2 26.5
127 599.3 34.95
127 702.5 39.04
127 799.7 40.78
127 899.1 41.06
127 1022.8 41.33
127 4.2 0.01
127 14.7 0.01
127 25 0.02
127 34.6 0.02
127 59.9 0.02
127 74.6 0.01
127 85 0.01
127 95.1 0.02
127 104.5 0.02
127 115.3 0.02
127 124.6 0.02
127 134.4 0.08
127 149.1 0.47
127 174.1 0.94
127 199.8 1.86
154 5.3 0.02
154 144.9 1.01
154 475.9 22.7
154 800.5 40.45
154 1000.7 41.12
154 1400.7 40.87
154 1800.7 39.87
154 2000.7 39.42
154 2201.2 38.89
154 2399.2 38.5
154 2600.4 38.14
154 2800.5 37.7
154 3000.8 37.22
154 3201.9 36.58
154 3400.3 36.37
154 3600.3 36.1
154 4001 35.57
154 4401.3 35.47
154 4500.6 35.37
154 4805.7 35.18
154 130.8 0.75
154 143.8 1.3
154 193.1 2.44
154 241.6 5.59
154 323.3 10.89
154 382.3 14.5
154 409.7 16.54
154 447.2 19.56
154 495.6 24.68
154 523.2 27.62
154 564 31.17
154 594.4 34.18
154 656.6 37.27
154 704 39.29
154 729.7 40.02
154 771.7 40.54
154 800.6 40.89
154 870.4 41.25
154 924.9 41.29
154 992.4 41.46
154 1021.3 41.37
155 225.2 4.27
155 235.1 4.5
155 249.2 4.86
155 273.2 5.86
155 300.3 7.01
155 325.2 8.83
155 350.7 10.61
155 400.6 14.69
155 499.5 25.64
155 601 35.91
155 700.7 39.63
155 799.2 41
155 900.5 41.39
155 1021.9 41.85
155 15.3 0.01
155 45.6 0.01
155 94.9 0.01
155 104.6 0.01
155 114.6 0.01
155 124.6 0.14
155 134.8 0.76
155 149.3 1.24
155 175 1.8
155 199.9 2.77
189 162.2 0.56
189 530.9 30.21
189 999.9 41.23
189 1399.5 40.99
189 1600.7 40.72
189 1805.4 40.27
189 2001.6 39.73
189 2200.9 39.38
189 2398.4 39
189 2599.7 38.62
189 2799.8 38.22
189 2999.4 37.75
189 3199.6 37.4
189 3399.5 36.89
189 3598.8 36.62
189 3800.3 36.43
189 4001.3 36.15
189 4198.3 35.93
189 4302.4 35.9
189 4399.3 35.77
189 4498.4 35.67
189 74.7 0.01
189 90.2 0.01
189 119.4 0.02
189 185 1.54
189 205.3 2.12
189 260.5 5.52
189 341.3 11.6
189 375.5 15.32
189 382.7 15.74
189 410.5 17.2
189 442.8 20.9
189 500.2 26.52
189 524.3 29.56
189 536.5 30.8
189 586.3 35.02
189 637.6 38.27
189 696.7 40.16
189 769.4 41.09
189 795.6 41.32
189 873.6 41.64
189 951.2 41.76
189 1022 41.76
190 225.6 2.61
190 235.4 3.28
190 251.4 4.59
190 273.1 6.4
190 299.3 8.54
190 325.3 10.93
190 344.4 13.32
190 399.4 18.18
190 503.6 27.09
190 599.8 36.04
190 700.7 40.33
190 797.8 41.23
190 897.2 41.61
190 1020.3 41.57
190 59.4 0.01
190 75.3 0.01
190 84 0.01
190 94.3 0.01
190 104.3 0.02
190 115 0.03
190 124.3 0.21
190 134.5 0.34
190 150.1 0.55
190 174.2 1.37
190 200.3 2.37
214 225 2.88
214 233.5 3.13
214 248.9 3.77
214 273.8 5.3
214 299.4 8.43
214 325.2 10.46
214 349.9 12.99
214 402.4 16.55
214 502.1 25.95
214 599.9 35.78
214 698.9 40.13
214 797.6 41.83
214 897.8 41.76
214 1021.4 41.8
214 4.6 0.02
214 14.3 0.01
214 24.9 0.01
214 35.3 0.01
214 59.9 0.02
214 77.3 0.02
214 85.1 0.01
214 94.7 0.02
214 101.7 0.03
214 114.3 0.15
214 124.7 0.4
214 134.1 0.53
214 149.5 1.16
214 175 1.67
214 199.6 2.52
215 51.3 0.03
215 90.4 0.01
215 141.6 0.19
215 190.5 1.9
215 227.7 2.59
215 275.3 4.85
215 329.9 11.05
215 368.7 15.15
215 428.8 19.96
215 500.7 28.06
215 530 30.53
215 547.7 31.33
215 592 36.57
215 629.9 38.59
215 696.8 40.42
215 739.1 41.65
215 749.6 41.78
215 798.7 41.77
215 836.5 41.76
215 899.8 41.83
215 949.8 41.91
215 1021.1 41.84
215 500.7 24.72
215 770.6 40.83
215 1200.6 41.35
215 1399.1 41.12
215 1600.7 40.68
215 1801.3 40.3
215 1999.6 39.87
215 2201 39.49
215 2400.8 38.98
215 2600.4 38.47
215 2800.9 37.96
215 3000.7 37.33
215 3199.9 36.93
215 3399.8 36.99
215 3600 36.55
215 3800.3 36.2
215 4002 36.02
215 4201.8 35.81
215 4401 35.87
215 4501.1 35.85
215 4601.2 35.87
215 4776.2 35.71
268 209.3 2.03
268 224.9 3.15
268 232.9 3.43
268 249.9 4.47
268 273.6 6.13
268 299.6 7.23
268 323.7 10.37
268 349.9 14.78
268 399.7 19.5
268 498.9 28.48
268 699.4 40.13
268 800 41.14
268 902.5 41.57
268 1020.2 41.59
268 14 0.01
268 75.5 0.01
268 93.9 0.01
268 104.6 0.01
268 125 0.03
268 149.6 0.44
268 174.3 1.4
268 198.4 1.08
268 161.2 0.82
268 179 1.54
268 204.6 2.04
268 273.9 5.27
268 297.3 6.95
268 350.4 13.92
268 390.7 17.56
268 441 21.51
268 515.8 28.1
268 543.7 31.35
268 588 35.19
268 648.3 38.1
268 692.5 40.17
268 762.4 41.09
268 799.6 41.16
268 844.1 41.59
268 900.8 41.73
268 950.1 41.84
268 1021.5 41.74
269 800.6 40.72
269 1000 41.69
269 1200.6 41.36
269 1400.1 41.15
269 1600 40.91
269 1799.8 40.37
269 2000.2 39.88
269 2200.8 39.58
269 2399.9 38.98
269 2601.1 38.48
269 2801.5 38
269 3000.4 37.6
269 3199.7 37.28
269 3401 36.97
269 3600.1 36.5
269 3800.6 36.31
269 4001.1 36.17
269 4400.9 36.13
269 4499.9 36.12
269 4601.1 35.95
269 4790.7 35.72
339 211.7 3.1
339 224.2 3.84
339 232.9 4.18
339 249.6 5.72
339 273.5 8.3
339 299.4 11.59
339 325 14.18
339 350 15.67
339 399.6 21.35
339 498.1 28.27
339 598.6 36.2
339 699 40.47
339 798.7 41.54
339 899 41.73
339 1020.2 41.63
339 14.6 0.01
339 25.3 0.01
339 33.2 0.01
339 43.6 0.01
339 59.4 0.01
339 73.8 0.02
339 84.5 0.02
339 95.3 0.02
339 106.7 0.03
339 115.2 0.02
339 124.5 0.13
339 134 0.22
339 148.7 0.63
339 159.4 1.14
339 173.6 2
339 185.2 2.37
339 200.3 2.87
340 110.5 0.01
340 120.3 0.14
340 130.6 0.19
340 180 1.94
340 253.5 5.55
340 356.8 15.8
340 399.3 21.25
340 419.2 22.97
340 493.5 27.35
340 529.1 31.11
340 539.1 32.04
340 580.8 35.09
340 600.2 36.14
340 635.2 37.98
340 694 39.89
340 755.5 41.05
340 799.7 41.35
340 838.1 41.81
340 900 41.51
340 976 41.43
340 1020.5 41.49
340 539.1 31.35
340 801 41.24
340 1000.9 41.39
340 1200.7 41.1
340 1402.9 41.01
340 1602 40.55
340 1797.8 39.98
340 1997 39.51
340 2199.6 39.08
340 2398.7 38.49
340 2599.2 37.91
340 2798 37.79
340 2997.8 37.15
340 3199.7 36.85
340 3399.6 36.4
340 3601.3 36.12
340 3799.6 36.1
340 4000 35.89
340 4199.4 35.81
340 4501.2 35.76
340 4599.6 35.66
340 4773 35.65
10 502.9 27.7
10 751.3 40.55
10 1000.4 41.21
10 1201 41.25
10 1400.1 40.83
10 1600.2 40.39
10 1800.6 40
10 2000.2 39.64
10 2200.6 39.15
10 2399.8 38.66
10 2600.1 38.31
10 2799.3 37.7
10 2999.1 37.38
10 3198 36.95
10 3398.1 36.61
10 3599.6 36.26
10 3802.2 35.94
10 4000.5 36.02
10 4199.6 35.86
10 4400.2 35.78
10 4500.7 35.66
10 4601.5 35.66
10 4806.9 35.63
10 103.4 0.04
10 145.3 0.95
10 170 1.94
10 210.4 3.54
10 259.7 7.22
10 305 10.57
10 356.7 14.97
10 413.1 20.77
10 430.7 22.1
10 487.4 28.57
10 527 31.36
10 588.3 34.2
10 658.2 36.81
10 689.7 38.72
10 715.7 39.32
10 750.5 40.43
10 790.5 40.65
10 840.6 41.1
10 871.2 41.19
10 921.3 41.2
10 983.4 41.24
10 1022.5 41.24
11 223.4 4.33
11 236.7 4.71
11 248.7 5.02
11 274.2 6.41
11 299.4 8.67
11 325.9 9.49
11 348.7 12.13
11 400.9 15.33
11 498.8 27.04
11 598 35
11 698.4 39.43
11 799.9 40.54
11 899.9 40.85
11 1022.2 40.89
11 24.6 0.01
11 34.6 0.02
11 43.6 0.02
11 59.1 0.03
11 75.3 0.03
11 84.9 0.03
11 94.8 0.15
11 104.3 0.24
11 114.7 0.44
11 124.4 0.57
11 134.7 0.94
11 149.4 1.29
11 173.6 2.47
11 201.8 3.58
49 501.5 28.36
49 752.4 40.56
49 1002.4 41.19
49 1201.7 40.9
49 1401.7 40.73
49 1600.3 40.31
49 1802.8 39.6
49 2000 39.18
49 2201.7 38.58
49 2401.3 38.18
49 2600.5 37.82
49 2799.9 37.7
49 3002.3 37.08
49 3199.3 36.76
49 3400.6 36.33
49 3600.8 36.12
49 3800.1 35.92
49 3999.9 35.84
49 4201.3 35.63
49 4400.4 35.46
49 4502 35.46
49 4805.7 35.37
49 94 0.03
49 144.5 1.48
49 199.1 2.59
49 232.3 4.39
49 308.3 10.22
49 352.3 14.05
49 421.7 19.84
49 450.6 24.56
49 496.1 29.17
49 514.8 31.54
49 558 35.39
49 671.6 39.7
49 699.7 40.24
49 750.1 40.96
49 799.8 41.07
49 836 41.22
49 870.7 41.35
49 900.8 41.42
49 998.2 41.98
49 1019.4 41.48
50 224.5 6.16
50 234.3 6.41
50 249.4 7.83
50 275.2 10.05
50 299.2 11.53
50 323.4 13.48
50 349.8 15.6
50 399.8 18.6
50 499.9 30.88
50 600 37.66
50 700.2 41.12
50 800.2 41.35
50 900.2 41.56
50 1020.8 41.54
50 24.5 0.01
50 34.9 0.01
50 44.6 0.01
50 59.5 0.01
50 74 0.02
50 84.6 0.06
50 94.5 0.24
50 105.2 0.48
50 116.1 0.88
50 125.8 1.02
50 135 1.17
50 149 1.54
50 174.2 2.18
50 199.8 2.84
76 110.7 0.13
76 503.9 29.86
76 1001.7 41.27
76 1200.8 41.15
76 1402.1 40.85
76 1602.4 40.68
76 1801.1 40.12
76 2001.7 39.57
76 2201.5 39.09
76 2400.2 38.78
76 2600.6 38.11
76 2801.1 37.67
76 3000.3 37.42
76 3201.1 37.24
76 3400.8 36.84
76 3601.1 36.4
76 3800.9 36.08
76 4001.5 36.01
76 4200.4 35.99
76 4401 35.81
76 4499.8 35.69
76 4600.6 35.66
76 4805.3 35.61
76 124.2 0.11
76 175 2.3
76 249 4.97
76 305.3 11.01
76 344.7 14.19
76 370.2 16.44
76 412.6 19.63
76 479.2 26.65
76 529.3 31.29
76 551.6 32.61
76 592.4 35.1
76 625.7 37.86
76 681.6 40.12
76 710.5 40.66
76 757.7 41.51
76 827.8 41.76
76 870.2 41.73
76 910.5 41.71
76 994.6 41.76
76 1019.1 41.75
77 208.7 3.1
77 225.3 4.43
77 236 5.45
77 248.4 6.27
77 272.9 8.39
77 299.9 9.91
77 329.2 11.88
77 352.3 13.47
77 400.8 20
77 499.6 30.12
77 600.3 38.39
77 701.6 40.86
77 801.9 41.67
77 901.8 41.72
77 1018.6 41.8
77 74.6 0.01
77 85 0.01
77 94.5 0.02
77 105.1 0.08
77 114.7 0.23
77 124.6 0.2
77 134.1 0.25
77 149.3 0.26
77 174.8 1.81
77 200.8 2.83
104 97.3 0.01
104 120.2 0.27
104 181.6 1.94
104 247.8 5.2
104 278.7 6.76
104 323.2 11.01
104 351.6 15.37
104 412.8 21.22
104 451.7 24.7
104 490.4 28.67
104 535.4 32.05
104 579.1 35
104 625.2 37.42
104 674.7 38.99
104 698.5 39.35
104 750.7 40.28
104 789.1 40.51
104 837.6 41.42
104 868 41.42
104 919.4 41.23
104 980.8 41.12
104 1018.8 41.12
104 401.7 23.06
104 700.5 39.44
104 999.7 40.96
104 1201.3 41.08
104 1399.9 40.96
104 1601.2 40.57
104 1799.6 39.82
104 2000.6 39.28
104 2198 38.87
104 2400.4 38.41
104 2600.6 38.03
104 2801.6 37.62
104 2999.6 37.29
104 3200.2 36.97
104 3401.8 36.74
104 3602.9 36.39
104 3800.9 36.24
104 4003.1 35.95
104 4199.4 35.93
104 4402.6 35.84
104 4499.3 35.69
104 4602.6 35.72
104 4791.9 35.66
105 213.8 3.22
105 223.6 3.81
105 235.9 4.85
105 250.6 5.75
105 275.9 6.88
105 297.6 8.77
105 325.4 11.57
105 347.4 12.48
105 401 18.69
105 502.3 28.62
105 600 35.62
105 699.5 39.71
105 799.7 41.02
105 900.7 41.86
105 1021.9 41.53
105 14.1 0.01
105 25.1 0.01
105 45.5 0.01
105 60.3 0.01
105 74.3 0.01
105 84.6 0.01
105 114.2 0.1
105 124.9 0.06
105 148.8 0.12
105 177.1 0.21
105 205.1 2.35
132 1198.4 41.09
132 1800.3 40.22
132 1999.5 39.8
132 2198.8 39.34
132 2398.9 38.81
132 2599.6 38.37
132 2801.6 37.99
132 2998.4 37.56
132 3202.6 37.14
132 3399.2 36.72
132 3598.6 36.56
132 3798.9 36.07
132 3999.5 35.88
132 4199.5 35.76
132 4399.3 35.79
132 4498.3 35.73
132 4601.4 35.75
132 4794.5 35.7
132 92.5 0.01
132 126.2 0.08
132 169 0.87
132 200 1.66
132 249.3 4.74
132 275.7 7.36
132 322.9 12.68
132 372.7 17.14
132 487.2 28.94
132 523 32.25
132 571.7 34.58
132 600.4 36.9
132 638.2 37.1
132 688.8 39.02
132 761 41.07
132 800.4 41.13
132 848.2 41.42
132 901 41.82
132 970.9 41.79
132 1021.7 41.66
133 225.4 2.06
133 236.6 2.53
133 252.8 3.34
133 277.4 5.61
133 298.7 7.23
133 327.3 9.51
133 352.7 11.53
133 404.8 17.67
133 499.3 27.57
133 597.5 36.03
133 701.2 40.73
133 799.9 41.27
133 901.1 41.75
133 1023.2 41.63
133 35.1 0.01
133 59.8 0.01
133 74.6 0.01
133 85.8 0.01
133 94.7 0.01
133 104.8 0.02
133 115.4 0.02
133 125.2 0.06
133 134.1 0.4
133 151 0.86
133 174.8 1.41
133 201.9 2.02
167 5 0.01
167 77.1 0.01
167 479.1 27.05
167 749.4 40.82
167 1201.9 41.51
167 1400.3 41.19
167 1600.4 40.85
167 1799.7 40.02
167 2001.9 39.33
167 2195.7 39.07
167 2401.2 38.67
167 2600.6 38.59
167 2799.7 37.94
167 3000.4 37.9
167 3201.3 37.38
167 3400.6 36.84
167 3602.4 36.5
167 3800.2 36.19
167 4000.4 36.17
167 4200.3 36.03
167 4400.3 36.03
167 4501.1 35.92
167 4602.9 35.99
167 4797.9 35.77
168 5.2 0.01
168 174.8 1.43
168 243.9 4.37
168 322.9 10.64
168 362.3 14.6
168 400.3 18.51
168 423.8 19.72
168 449.8 22.68
168 489.6 27.29
168 515 29.84
168 529.9 31.37
168 572.4 35.61
168 607.8 38.76
168 650.1 39.97
168 672.2 40.58
168 699.7 41.21
168 748 41.53
168 801 42.09
168 833.7 42.25
168 901.1 42.16
168 1025.4 42.03
168 105.4 0.01
168 115.9 0.01
168 125.8 0.1
168 135.5 0.56
168 150.4 0.85
168 160 1.03
168 202.1 1.9
168 225.7 2.19
168 235.7 3.05
168 250.4 4.79
168 274.8 8.25
168 299.8 9.33
168 325.5 11.4
168 351.5 13.89
168 399.2 19.37
168 500.3 28.67
168 600.2 36.8
168 700.1 40.17
168 799.9 41.36
168 901.1 41.97
168 1020.3 42.14
196 464.6 25.87
196 788.5 40.59
196 1001.2 41.48
196 1200 41.4
196 1400.6 40.88
196 1600 40.49
196 1800 40.1
196 2001.4 39.41
196 2200.4 38.87
196 2401.1 38.39
196 2600.5 37.92
196 2801.6 37.7
196 3000.6 37.25
196 3200.1 36.82
196 3401 36.45
196 3602.1 36.27
196 3799.7 35.85
196 4000.2 35.87
196 4200.5 35.66
196 4400.3 35.59
196 4501.2 35.53
196 4601.9 35.58
196 4796 35.49
196 55.5 0.01
196 129.5 0.91
196 208.6 3.53
196 305 10.42
196 354.9 15.04
196 402.2 19.33
196 429.8 22.76
196 474.9 27.07
196 505.3 30.13
196 545.3 33.67
196 605.8 37.42
196 682.7 39.6
196 700.5 39.82
196 756.2 40.42
196 759 40.6
196 799.9 41.17
196 836.2 41.16
196 901 41.61
196 951 41.53
196 1023.1 41.72
196 5.6 0.01
196 61.1 0.01
196 75.6 0.01
196 84.8 0.02
196 95.7 0.01
196 105.4 0.02
196 114.9 0.02
196 125.4 0.21
196 135.6 0.65
196 150.8 1.13
196 174.5 1.91
196 200.6 2.51
196 210.2 4.17
196 224.9 3.76
196 234.6 4.57
196 249.7 6.32
196 275.4 8.73
196 300.3 10.13
196 324.9 12.38
196 350.3 14.94
196 400.4 18.59
196 500.5 28.38
196 599.6 36.38
196 699.4 40.16
196 800.2 40.86
196 900.5 41.17
196 1020.8 41.28
222 210.5 1.92
222 225.3 3.09
222 235.3 3.88
222 250 5.39
222 275.4 7.12
222 300.4 10.09
222 324.9 11.94
222 350.2 12.17
222 401.1 17.14
222 500.9 27.02
222 599.8 36.98
222 700.1 41.01
222 900.4 42.65
222 1020.6 41.53
222 15.1 0.01
222 25.8 0.01
222 46.1 0.01
222 105.6 0.1
222 114.7 0.22
222 125.4 0.57
222 136.3 0.74
222 150.2 0.53
222 176 1.81
222 199.7 2.22
223 43.1 0.01
223 90.3 0.01
223 150.6 0.83
223 155.9 1.28
223 216.4 3.49
223 311.9 11.62
223 348.2 13.9
223 411.6 19.9
223 450.3 23.19
223 478.1 27.29
223 509.5 30.43
223 547.4 34.67
223 592.5 38.17
223 650 40.44
223 699.9 41.72
223 730.7 42.1
223 800.4 41.62
223 825.5 42.31
223 870.5 42.54
223 901 42.51
223 961.6 42.56
223 1020.2 42
223 519.8 30.56
223 814.5 42.06
223 1000.9 41.81
223 1200.9 41.23
223 1400.9 40.85
223 1599.8 40.54
223 1799.5 39.86
223 1999.8 39.29
223 2200.2 38.99
223 2400.5 38.32
223 2599.7 38.1
223 2800.2 37.86
223 3000.2 37.45
223 3200.4 37.02
223 3400.7 36.57
223 3600.6 36.23
223 3800.5 36.04
223 4001 35.89
223 4201.7 35.75
223 4401.6 35.72
223 4501.4 35.72
223 4600.5 35.76
223 4802.9 35.83
271 210 1.88
271 225.4 2.36
271 234.7 2.6
271 250.3 3.45
271 275.5 5.28
271 300.8 7.23
271 325.6 9.57
271 351.5 11.7
271 399.6 15.79
271 502.2 26.66
271 601.7 35.34
271 700 39.98
271 799.8 40.98
271 900.4 41.44
271 1022 41.5
271 5 0.01
271 25.9 0.01
271 35.8 0.01
271 45.7 0.03
271 59.8 0.02
271 75 0.02
271 85.8 0.01
271 115.5 0.01
271 125.7 0.12
271 135.3 0.34
271 149.9 0.73
271 175.5 1.26
271 200.7 1.48
272 122.3 0.01
272 181.9 1.39
272 278.2 4.25
272 310.2 6.75
272 411.1 13.87
272 466.5 20.78
272 512.3 25.59
272 528.4 26.69
272 554.5 29.93
272 598.6 33.56
272 636.6 36.36
272 660.1 37.73
272 706.1 39.69
272 755.9 41.34
272 775.6 41.5
272 800.2 41.4
272 866.6 41.5
272 899.7 41.62
272 951 41.64
272 992.7 41.64
272 1018.8 41.54
272 502.6 24.51
272 801.1 40.87
272 1000.1 41.5
272 1200.8 41.18
272 1404.1 40.97
272 1599.6 40.5
272 1798.9 39.9
272 2000.1 39.33
272 2201.2 39.11
272 2401.6 38.37
272 2599 38.08
272 2801.3 37.56
272 3000 37.05
272 3201 36.67
272 3398.6 36.24
272 3601.2 36.01
272 3800.8 36
272 4001.7 35.95
272 4202.9 35.77
272 4401.6 35.78
272 4501.7 35.58
272 4601.7 35.62
272 4806 35.31
291 530.9 31.46
291 843.7 41.24
291 1000.8 41.55
291 1200.4 41.24
291 1402.2 40.94
291 1802.2 39.77
291 2001.5 39.57
291 2201.9 39.02
291 2401.5 38.52
291 2601.1 37.97
291 2801.7 37.7
291 3000.3 37.19
291 3200 36.8
291 3401.5 36.65
291 3600.7 36.28
291 3800 35.99
291 4000.9 35.77
291 4201.5 35.67
291 4401.4 35.65
291 4501.7 35.63
291 4601.7 35.59
291 4806.2 35.54
291 60.9 0.01
291 146 0.1
291 149.6 0.14
291 334.1 13.06
291 373.7 15.63
291 433.4 22.6
291 480.2 28.93
291 507.2 31.45
291 515.1 32.26
291 552.6 35.36
291 600.5 36.91
291 620.7 37.49
291 663.2 39.83
291 700.8 40.4
291 741.2 40.77
291 780.1 41.2
291 821 41.5
291 900.9 41.76
291 988.5 41.69
291 1020.7 41.64
292 210.4 1.93
292 224.4 2.38
292 235 3.77
292 250.2 4.45
292 274.9 5.91
292 301.1 8.98
292 324.8 9.98
292 350.4 12.86
292 398.8 17.48
292 500.7 28.98
292 600.8 36.25
292 700.7 40.58
292 801.1 41.13
292 901.5 41.75
292 1020.3 41.56
292 35 0.01
292 115 0.01
292 125.7 0.11
292 134.9 0.4
292 149.9 0.36
292 175.2 0.84
292 200.2 1.97
314 781.6 40.74
314 1002.1 41.33
314 1399.4 40.66
314 1600.8 40.21
314 1799.7 39.74
314 1999.6 39.43
314 2200.5 38.82
314 2399.8 38.52
314 2600.8 37.98
314 2800 37.66
314 3001.1 37.29
314 3200.3 36.82
314 3401.6 36.45
314 3601.7 36.32
314 3801.1 36.14
314 4000.2 35.89
314 4201.7 35.69
314 4402.6 35.61
314 4500.6 35.4
314 4603.2 35.44
314 4806.9 35.36
314 104.4 0.01
314 141.5 0.63
314 191.3 2.36
314 289.9 10.64
314 346.1 15.64
314 391.9 19.86
314 425.3 22.77
314 464.9 27.09
314 507.7 31.32
314 559.6 35
314 604.7 37.35
314 657.2 39.64
314 700.9 40.64
314 746.5 41.1
314 802 41.68
314 834.1 41.59
314 867 41.72
314 900.6 41.73
314 950.7 41.56
314 1019.1 41.37
315 211.1 5.51
315 226.1 6.34
315 233.7 7.17
315 250.5 8.01
315 274.8 9.9
315 299.7 12.07
315 325.8 15
315 351.1 18.02
315 400.1 21.16
315 500.6 30.45
315 601 37.44
315 700.9 40.42
315 799.4 41.61
315 900.2 41.77
315 1021.2 41.56
315 85.6 0.01
315 105.3 0.03
315 115.5 0.17
315 125.5 0.37
315 135.4 0.84
315 150.7 1.44
315 175.4 2.55
315 201.3 4.28
342 477.6 23
342 776.2 40.74
342 1001 41.81
342 1198.4 41.63
342 1399.5 41.47
342 1601.9 41.16
342 2000.9 39.92
342 2400.1 38.94
342 2600.2 38.34
342 2805 38.13
342 3002.8 37.59
342 3200.9 37.06
342 3401.4 37.05
342 3600.2 36.58
342 3800.2 36.49
342 4000.7 36.1
342 4198.7 35.83
342 4399.9 35.83
342 4601.5 35.66
342 4812.9 35.55
342 5.2 0.02
342 50.7 0.01
342 136.2 0.31
342 154.1 0.74
342 189.9 1.17
342 230.6 1.55
342 269.4 2.02
342 309.8 4.44
342 341.3 8.26
342 375.1 11.66
342 416.3 15.96
342 460.5 22.1
342 510.3 28.88
342 550.3 32.19
342 600.4 35.54
342 645.7 38.05
342 699.5 39.63
342 741.1 40.57
342 780.6 41.05
342 839.9 41.54
342 890.4 41.45
342 951 42.02
342 1021.2 41.82
343 214 1.4
343 226.1 1.49
343 235.5 1.55
343 251 1.89
343 274.9 2.98
343 299.5 4.03
343 325.5 6.94
343 350.8 10.06
343 399.8 15.91
343 500.3 26.14
343 600.3 36.62
343 701.4 40.31
343 801.4 41.25
343 900.9 41.65
343 1020.8 41.66
343 25.7 0.01
343 45.8 0.01
343 75.6 0.01
343 115 0.01
343 126.3 0.17
343 136.7 0.39
343 150.9 0.8
343 175.5 1.13
343 200.2 1.44
12 532.4 28.5
12 792.3 41.2
12 999.5 41.11
12 1200.1 40.96
12 1401.2 41.04
12 1600.7 40.57
12 1800.8 39.81
12 2001.5 39.47
12 2201.7 38.95
12 2400.8 38.66
12 2601.5 38.42
12 2801.7 37.78
12 3001.8 37.5
12 3200.8 37.26
12 3401.8 36.77
12 3602 36.49
12 3800 36.1
12 4000.2 35.88
12 4201.9 35.88
12 4401.3 35.76
12 4501.1 35.5
12 4600.8 35.32
12 4805.1 35.34
12 51 0.01
12 101.5 0.01
12 165.7 0.52
12 202.3 1.61
12 262.5 4.21
12 291.1 6.79
12 331.5 10.68
12 381.3 14.99
12 439.3 21.25
12 475.6 24.34
12 561.1 32.54
12 604.9 36.52
12 640.2 38.91
12 700.7 41.43
12 730.5 41.77
12 760.7 42.11
12 800.4 42.42
12 845.9 42.33
12 890.4 42.25
12 941 41.93
12 992.8 41.81
12 1022.8 41.83
13 210.6 2.84
13 225.6 3.02
13 234.6 3.58
13 250.4 3.9
13 274.9 5.15
13 300.5 6.98
13 326 9.79
13 350.6 11.83
13 401 16.51
13 499.9 24.44
13 600.5 35.52
13 700.2 40.83
13 800.6 42.23
13 900.3 41.79
13 1022.8 41.66
13 24.9 0.01
13 35.8 0.02
13 44.9 0.01
13 59.5 0.01
13 74.6 0.01
13 84.8 0.03
13 94.9 0.03
13 105.4 0.04
13 114.4 0.06
13 125.6 0.14
13 133.6 0.2
13 150 0.56
13 175.6 1.32
13 199.7 1.77
48 121.7 0.05
48 168.8 2.16
48 201.4 3.55
48 243.7 4.75
48 292.3 7.67
48 331.9 11.74
48 382.1 15.33
48 410.7 17.84
48 438.3 20.22
48 505.9 26
48 546.3 30.58
48 602.9 35.45
48 655.6 38.91
48 703.5 40.42
48 735 41.35
48 773.6 41.55
48 801.8 41.52
48 850 41.69
48 900.5 41.69
48 941.2 41.79
48 991.1 41.73
48 1023.2 41.71
49 541.3 28.35
49 831.9 41.44
49 1001.6 41.67
49 1204.4 41.3
49 1402.9 41.08
49 1601.7 40.65
49 1801.5 40.28
49 2001.6 39.8
49 2201.5 39.33
49 2401.3 38.83
49 2601.5 38.26
49 2801.9 37.91
49 3000 37.62
49 3200.5 37.16
49 3400.1 36.73
49 3601.1 36.51
49 3800.2 36.21
49 4000.9 35.89
49 4201.3 35.85
